Entry Dates,Exit Date,Entry Prices,Exit Price,Trade Type,Quantities,Total Quantity,ATR Values,PnL,Txn Fee,Volume,Daily unrealized
"['2020-05-07 16:00:00', '2020-05-08 00:00:00']",2020-05-10 00:00:00,"[0.0512, 0.05262403902599298]",0.0483568026553262,1,"[13334.4269, 13004.2212]",26338.6481,"[0.0013887749848014088, 0.0014240390259929784]",-93.40449283166186,1.3203550547956144,2640.7101095912285,"[4.533705146000001, 34.269477132999945, 20.989453658554577, 1.7622405455547225, -2.451943150445288, 28.89104808855462, 28.36427512655464, 32.57845882255465, 34.15877770855459, 33.63200474655461, 24.41347791155471, 27.837502164554664, 18.882361810554663, -6.929513327445379]"
"['2020-05-18 00:00:00', '2020-05-18 00:00:00', '2020-05-18 00:00:00']",2020-05-21 16:00:00,"[0.05227, 0.0534404323811161, 0.0546108647622322]",0.05102,1,"[15821.9465, 15821.9465, 15821.9465]",47465.8395,"[0.0011704323811161012, 0.0011704323811161012, 0.0011704323811161012]",-114.88785492265916,2.47915105875133,4958.30211750266,"[86.36730455734053, 74.50084468234085, 43.64804900734063, 50.29326653734069, 46.495999377340844, 46.021340982340696, 16.117862097340762, 80.19674542234063, 52.191900117340616, 111.99885788734082, 168.9578652873408, 162.78730615234056, 156.61674701734066, 202.18395293734076, 191.2668098523407, 137.15575282234062, 172.28047405234082, 198.86134417234072, 151.87016306734083, 135.73177763734083, 132.88382726734062, -15.684250367659423]"
"['2020-05-28 08:00:00', '2020-05-28 12:00:00', '2020-05-28 12:00:00']",2020-06-10 00:00:00,"[0.0561, 0.05740831242209298, 0.058716624844185966]",0.08212,1,"[14200.4963, 14154.5079, 14154.5079]",42509.51210000001,"[0.0013040754396801916, 0.0013083124220929839, 0.0013083124220929839]",1050.5419492994508,2.965610159002275,5931.220318004551,"[49.70173705000005, 242.011029157451, 439.25516530145063, 371.6650410624509, 396.3205580804508, 315.97758021145063, 361.0376630374509, 341.4832874714508, 324.054387510451, 426.9274067924507, 626.7221136624512, 581.2369357154511, 574.4354137794508, 813.7639669024512, 853.7229082764511, 830.7677717424511, 1167.868202695451, 1148.7389222504512, 1257.9883683474507, 1109.630171118451, 955.745737316451, 1045.4408078474512, 1033.538144459451, 940.4423129604511, 1002.931295747451, 985.9274909074512, 1096.4522223674508, 1069.6712297444512, 1074.3472760754512, 1053.517615146451, 985.0773006654509, 896.2324203764512, 965.097829978451, 954.470451953451, 917.4871764264511, 1078.1731321644509, 1223.1305684254512, 1206.1267635854508, 1204.426383101451, 1402.9458046084512, 1360.0111973874507, 1384.6667144054513, 1347.258343757451, 1308.9997828674511, 1363.4119583554511, 1353.6347705724509, 1315.376209682451, 1324.7283023444509, 1270.3161268564513, 1229.932090361451, 1211.653000158451, 1275.4172683084512, 1240.984563507451, 1228.656804998451, 1247.7860854434512, 1245.660609838451, 1242.259848870451, 1321.7526364974508, 1324.303207223451, 1242.259848870451, 1185.7221977774511, 1215.4788562474507, 1242.6849439914508, 1259.2636537104509, 1235.4583269344512, 1223.980758667451, 1209.5275245534513, 1230.3571854824509, 1240.1343732654511, 1249.486465927451, 1204.8514782224513, 1194.2241001974512, 1192.098624592451, 1166.167822211451, 1144.0628759194512, 1092.2012711574507]"
"['2020-06-11 12:00:00', '2020-06-11 16:00:00', '2020-06-11 16:00:00']",2020-06-17 12:00:00,"[0.07932, 0.0769998065172358, 0.0746796130344716]",0.08,2,"[8383.3973, 7981.4544, 7981.4544]",24346.3061,"[0.002208951544546042, 0.0023201934827642, 0.0023201934827642]",-72.11104359357898,1.9116489662032103,3823.297932406421,"[45.18651144700005, 67.63675342042089, 49.37702384542121, 8.231766536420947, -38.75660423657908, -16.114539563579072, 5.797135926421216, -44.843180761579085, -17.575317929578844, -10.514889160578878, -15.871076502578829, -4.428312635578873, -20.740337722578968, -12.949519770578949, -17.088391807579033, 5.797135926421216, 0.9278747064210768, 15.048732244421007, 9.936007963420963, 33.55192488042093, 160.63964272242097, 188.1509686154211, 166.48275618642108, 169.8912390404211, 92.22652258142115, -7.836795489578903, 0.6844116454211713, -19.279559356578858, -28.044229552578837, 12.370638573421031, -6.619480184579038, -19.523022417579103, -3.4544603915789134, -20.009948539578915, -39.24353035857889, -49.95590504257879]"
['2020-06-18 00:00:00'],2020-06-20 08:00:00,[0.0838],0.0774183429028447,1,[7514.0325],7514.0325,[0.002464524670868588],-47.951978831879934,0.6056999340840601,1211.39986816812,"[-2.705051699999994, -4.508419500000025, -8.41571639999997, -14.65236337499995, -10.745066475000005, -14.57722304999998, -24.42060562500002, -21.339852299999965, -16.831432800000044, -21.41499262500004, -22.391816849999973, -27.125657325000017, -27.426218625000004, -32.00977845]"
"['2020-06-22 20:00:00', '2020-06-23 00:00:00', '2020-06-24 04:00:00']",2020-06-24 12:00:00,"[0.08261, 0.08440479904621144, 0.08616258524117366]",0.0804794579693421,1,"[10374.526, 10317.8785, 10535.1371]",31227.5416,"[0.0017849990064702436, 0.0017947990462114335, 0.0017577861949622186]",-122.47708095884406,2.5744141621625047,5148.82832432501,"[18.985382579999982, -9.00001242072545, -18.725442535725414, -2.171518935725514, 2.1738860092745247, -0.3092025307256614, 48.31794804427444, 76.45961816427445, 17.126956278073152, -19.721542809926863]"
"['2020-06-27 16:00:00', '2020-06-27 16:00:00', '2020-06-27 16:00:00']",2020-06-28 20:00:00,"[0.07848, 0.07674388026139643, 0.07500776052279287]",0.0806887878482112,2,"[10666.6137, 10666.6137, 10666.6137]",31999.8411,"[0.0017361197386035632, 0.0017361197386035632, 0.0017361197386035632]",-126.23641593225724,2.518910181728241,5037.820363456482,"[43.64395164411223, 25.724040628112512, 19.644070819112205, -8.195790937887656, -36.35565110588784, -90.11538415388786, -93.3153682638875]"
"['2020-06-29 00:00:00', '2020-07-01 12:00:00', '2020-07-01 12:00:00']",2020-07-16 08:00:00,"[0.0835, 0.08524650781462054, 0.08699301562924107]",0.12,1,"[9894.8619, 10603.1696, 10603.1696]",31101.2011,"[0.0018715287441338677, 0.0017465078146205277, 0.0017465078146205277]",1079.6382844515597,3.19232498977422,6384.64997954844,"[-5.936917140000032, -15.337035945000096, -6.431660235000115, 4.947430950000005, 8.212735376999975, 10.290656375999992, 4.35373923599996, 0.0, 6.134814377999956, 3.463201664999893, 1.9789723799999193, -1.2863320470000505, 5.046379568999966, 9.89486190000001, 66.19662611100001, 301.48623292955955, 364.3106591515598, 356.53535887655977, 316.7258214685597, 297.7540887975597, 343.47285441455966, 239.5948427405598, 298.0651008085596, 292.1558725995597, 277.2272960715599, 315.4817734245597, 448.2839021215596, 524.1708328055595, 429.3121694505596, 432.7333015715596, 491.2035596395598, 465.70057473755975, 460.72438256155954, 431.48925352755964, 463.52349066055973, 459.4803345175596, 400.3880524275596, 387.0145359545596, 341.29577033755965, 353.7362507775596, 428.06812140655967, 423.0919292305599, 450.7719982095595, 448.2839021215596, 423.40294124155974, 432.4222895605597, 678.7438022725596, 659.7720696015596, 736.9030483295595, 706.4238712515596, 862.8629127845599, 938.4388314575594, 1055.6903596045597, 1687.6667659565599, 1636.9718081635592, 1566.99410568856, 1494.5283071255592, 1477.4226465205593, 1463.7381180365596, 1393.7604155615595, 1302.63389633856, 1281.7960916015597, 1226.4359536435595, 1163.6115274215597, 1253.1829865895595, 1218.03862934656, 1141.5296746405597, 1008.7275459435598, 994.1099814265594, 1055.0683355825595, 1110.4284735405597, 1170.7648036745595, 1177.6070679165596, 1149.9269989375596, 1141.2186626295597, 1232.9672058745596, 1307.6100885145597, 1313.20830471256, 1253.8050106115593, 1232.6561938635598, 1249.4508424575592, 1240.1204821275594, 1349.5967099995594, 1501.9925953895597, 1599.0283428215594, 1520.6533160495594, 1553.3095772045592, 1533.4048085005593, 1380.0758870775596, 1280.24103154656, 1246.0297103365592, 1267.1785270845598, 1334.66813347156, 1585.3438143375595, 1527.8065923025597, 1484.5759227735596, 1464.6711540695596, 1459.07293787156, 1485.81997081756, 1426.7276887275596, 1430.4598328595598, 1510.7009316975598, 1402.7797638805598, 1232.6561938635598]"
['2020-07-20 16:00:00'],2020-07-23 00:00:00,[0.11817],0.12487,2,[5397.3743],5397.3743,[0.0034310235994903272],-36.16240780999999,0.655888924936,1311.777849872,"[3.8321357530000126, 8.635798880000022, -1.1334486030000102, -15.112648039999984, -16.947755302000022, -22.830893288999988, -21.31962848500005, -14.842779325000015, -11.226538543999993, -12.19806591799999, -15.274569268999997, -13.655356979000025, -15.86828044199999, -29.577611163999997]"
"['2020-07-25 00:00:00', '2020-07-25 00:00:00', '2020-07-25 00:00:00']",2020-08-02 04:00:00,"[0.12684, 0.12945384264017318, 0.13206768528034635]",0.13555,1,"[7084.7871, 7084.7871, 7084.7871]",21254.3613,"[0.002613842640173172, 0.002613842640173172, 0.002613842640173172]",129.56993106741285,2.8162437086812933,5632.487417362587,"[31.374781861412593, 144.02289675141256, 185.89398851241253, 238.81734814941296, 351.67800665241253, 436.6954518524126, 547.8557614514128, 542.3296275134127, 463.9010343164127, 409.70241300141276, 443.2843038554127, 437.9707135304127, 287.9149227524125, 330.4236453524125, 283.8765941054126, 308.7441968264127, 301.5177139844125, 274.9497623594125, 282.17624520141266, 266.23547422641263, 264.53512532241274, 422.0299425554127, 471.12751715841284, 441.15886772541296, 364.64316704541255, 338.7128462594126, 302.3678884364128, 342.7511749064125, 355.92887891241264, 278.5630037804126, 269.4236284214129, 234.99156311541267, 220.9636846574128, 282.6013324274125, 271.1239773254128, 260.49679667541284, 248.38181073441248, 248.16926712141287, 222.87657717441294, 243.2807640224127, 248.59435434741272, 289.1901844304126, 277.2877421024125, 288.1274663654127, 251.56996492941272, 264.53512532241274, 386.7477027974128, 424.1553786854125, 423.0926606204126]"
['2020-08-07 16:00:00'],2020-08-08 20:00:00,[0.13512],0.1466691293290598,2,[4848.3474],4848.3474,[0.003819552699220621],-55.994191154810814,0.6831057962654052,1366.2115925308103,"[-11.05423207200002, -10.617880805999986, -16.62983158200008, -29.04160092600011, -31.17487378200009, -26.326526382000086, -33.114212742000014]"
"['2020-08-09 00:00:00', '2020-08-09 00:00:00']",2020-08-11 04:00:00,"[0.14887, 0.15284252138529913]",0.1413962098532135,1,"[4661.6536, 4661.6536]",9323.3072,"[0.0039725213852991395, 0.0039725213852991395]",-88.19896010368038,1.3623797814290164,2724.759562858033,"[-7.983181480856762, -9.381677560856607, -30.73205104885674, -39.309493672856775, -45.36964335285663, -37.81776452085658, -40.4282905368566, -49.938063880856795, -40.801222824856715, -45.83580871285683, -60.566634088856816, -56.744078136856615, -64.38919004085676]"
"['2020-08-11 20:00:00', '2020-08-12 04:00:00', '2020-08-12 04:00:00']",2020-08-12 12:00:00,"[0.13201, 0.12790729079670826, 0.12380458159341654]",0.1368618319986775,2,"[4777.51, 4513.7292, 4513.7292]",13804.9684,"[0.0038761862014884216, 0.004102709203291729, 0.004102709203291729]",-122.53494241387196,1.828105794700916,3656.211589401832,"[8.16954209999995, 43.66644139999998, -55.41750530602007, -62.734138558020106]"
['2020-08-17 08:00:00'],2020-08-18 12:00:00,[0.14242],0.135,1,[5494.7105],5494.7105,[0.0033702446259328434],-40.7707519099999,0.762171293455,1524.34258691,"[9.890478899999978, 15.330242295000081, 4.615556820000041, 10.604791265000083, 0.8242065750000618, -5.384816289999895, -18.3523330699999]"
"['2020-08-19 00:00:00', '2020-08-19 04:00:00', '2020-08-19 20:00:00']",2020-08-30 00:00:00,"[0.13367, 0.12998599829936314, 0.12623205948789304]",0.11844,2,"[5246.6559, 5026.7399, 4933.0901]",15206.4859,"[0.0035295851048300904, 0.003684001700636886, 0.00375393881147009]",176.3842312120772,1.8892483056020384,3778.4966112040775,"[30.79787013300007, -1.875617144258866, 11.890733227741213, 33.25939649174119, 59.66202369774108, 21.582204750077075, 56.55712232007745, 45.60845247207747, -2.4440429719228938, -15.217491127922584, -16.129880281922652, -5.029145574922947, -25.253771821922914, 31.16229086707737, 41.50270127907716, 96.55018023707734, 129.5482546400772, 178.66520409707715, 152.81417806707728, 112.21286071407718, 106.58646093107726, 99.74354227607716, 99.43941255807728, 97.91876396807723, 128.33173576807727, 159.04883728607717, 160.26535615807734, 124.6821791520772, 136.3911732950773, 151.29352947707721, 111.30047156007733, 82.25608349107719, 97.15843967307732, 98.22289368607733, 95.78985594207721, 125.13837372907723, 141.8655082190773, 146.4274539890772, 226.10944010507734, 376.19745593807716, 311.1136962860773, 300.92535073307727, 277.6594273060772, 282.67756765307735, 285.41473511507735, 224.13259693807726, 238.57875854307736, 256.6744767640773, 281.61311364007736, 357.18934856307715, 366.1611752440773, 423.03343251007715, 381.82385572107734, 364.33639693607734, 340.0060194960773, 349.58610561307717, 329.3614793660772, 316.89216092807715, 330.27386852007726, 333.1631008410772, 313.24260431207733, 277.0511678700772, 280.3965947680772, 260.62816309807727, 235.2333316450772, 214.70457568007734]"
"['2020-08-31 00:00:00', '2020-08-31 16:00:00', '2020-08-31 16:00:00']",2020-09-02 08:00:00,"[0.1188, 0.12203527689553499, 0.12527055379106997]",0.1141843669664564,1,"[5622.2283, 5723.9362, 5723.9362]",17070.1007,"[0.0032938040946854275, 0.003235276895534982, 0.003235276895534982]",-134.34487629496408,2.016311080630647,4032.6221612612944,"[-9.332898978000049, -13.830681618000021, -10.569789204000037, 46.21471662599995, 83.73646609387059, 39.52490528087067, 65.64215935187097, 62.22813921187087, 37.98859621787079, 58.4727170578709, 107.29320505987093, 79.12753890487072, 52.32748080587092, -0.760532371129345]"
"['2020-09-03 12:00:00', '2020-09-03 12:00:00', '2020-09-03 12:00:00']",2020-09-10 04:00:00,"[0.11027, 0.10621150511158968, 0.10215301022317935]",0.09702,2,"[4562.903, 4562.903, 4562.903]",13688.709,"[0.004058494888410325, 0.004058494888410325, 0.004058494888410325]",125.81983874456354,1.3909884665522818,2781.976933104564,"[55.5967615745634, 198.9175448045635, 173.59343315456346, 193.98960956456352, 129.24201599456353, 177.28938458456352, 131.15843525456356, 79.68888941456356, 76.95114761456348, 101.1801625445634, 172.2245622545634, 199.1913189845634, 273.5210088545635, 276.80629901456354, 265.44467054456356, 288.3048145745634, 226.97939825456345, 216.02843105456353, 205.89878639456347, 200.42330279456348, 209.04718946456356, 250.93463900456348, 264.8971221845634, 276.6694119245636, 225.8843015345635, 225.74741444456356, 191.66252903456348, 184.9550616245634, 228.89581751456348, 239.1623492645635, 230.40157550456345, 246.2804779445634, 232.7286560345635, 229.71714005456354, 204.11925422456338, 195.7691417345634, 176.46806204456348, 186.32393252456345, 178.79514257456353, 157.44075653456343]"
